0	eng	Eywa	ɛj.wa	\N	prop.n.	Who's Eywa? Only their deity! Their goddess, made up of all living things. Everything they know! You'd know this if you had any training whatsoever.
4996	eng	maweypey	ma.ˈwɛj.p·ɛj	maweyp<1><2><3>ey	svin.	be patient (ii)
4996	est	maweypey	ma.ˈwɛj.p·ɛj	maweyp<1><2><3>ey	svin.	kannatlik olema (e)
4996	hu	maweypey	ma.ˈwɛj.p·ɛj	maweyp<1><2><3>ey	svin.	türelmes(nek lenni)(ii)
4996	nl	maweypey	ma.ˈwɛj.p·ɛj	maweyp<1><2><3>ey	svin.	geduld hebben (ii)
4996	pl	maweypey	ma.ˈwɛj.p·ɛj	maweyp<1><2><3>ey	svin.	być cierpliwym (ii)
4996	ru	maweypey	ma.ˈwɛj.p·ɛj	maweyp<1><2><3>ey	svin.	терпеть, быть терпеливым
4996	sv	maweypey	ma.ˈwɛj.p·ɛj	maweyp<1><2><3>ey	svin.	vara tålmodig
5000	de	tìmweypey	tɪm.ˈwɛj.pɛj	\N	n.	Geduld
5000	eng	tìmweypey	tɪm.ˈwɛj.pɛj	\N	n.	patience
5000	est	tìmweypey	tɪm.ˈwɛj.pɛj	\N	n.	kannatlikkus
5000	hu	tìmweypey	tɪm.ˈwɛj.pɛj	\N	n.	türelem
5000	nl	tìmweypey	tɪm.ˈwɛj.pɛj	\N	n.	geduld
5000	pl	tìmweypey	tɪm.ˈwɛj.pɛj	\N	n.	cierpliwość
5000	ru	tìmweypey	tɪm.ˈwɛj.pɛj	\N	n.	спокойствие
5000	sv	tìmweypey	tɪm.ˈwɛj.pɛj	\N	n.	tålmodighet
5004	de	lemweypey	lɛm.ˈwɛj.pɛj	\N	adj.	geduldig
5004	eng	lemweypey	lɛm.ˈwɛj.pɛj	\N	adj.	patient
5004	est	lemweypey	lɛm.ˈwɛj.pɛj	\N	adj.	kannatlik
5004	hu	lemweypey	lɛm.ˈwɛj.pɛj	\N	adj.	türelmes
5004	nl	lemweypey	lɛm.ˈwɛj.pɛj	\N	adj.	geduld
5004	pl	lemweypey	lɛm.ˈwɛj.pɛj	\N	adj.	cierpliwy
5004	ru	lemweypey	lɛm.ˈwɛj.pɛj	\N	adj.	терпеливый
5004	sv	lemweypey	lɛm.ˈwɛj.pɛj	\N	adj.	tålmodig
5008	de	nìmweypey	nɪm.ˈwɛj.pɛj	\N	adv.	geduldig, auf geduldige Weise
5008	eng	nìmweypey	nɪm.ˈwɛj.pɛj	\N	adv.	patiently
5008	est	nìmweypey	nɪm.ˈwɛj.pɛj	\N	adv.	kannatlikult
5008	hu	nìmweypey	nɪm.ˈwɛj.pɛj	\N	adv.	türelmesen
5008	nl	nìmweypey	nɪm.ˈwɛj.pɛj	\N	adv.	geduldig
5008	pl	nìmweypey	nɪm.ˈwɛj.pɛj	\N	adv.	cierpliwie
5008	ru	nìmweypey	nɪm.ˈwɛj.pɛj	\N	adv.	терпеливо
5008	sv	nìmweypey	nɪm.ˈwɛj.pɛj	\N	adv.	tålmodigt
5012	de	tsakrrvay	t͡sa.ˈkṛ.vaj	\N	adv.	bis dann, in der Zwischenzeit
5012	eng	tsakrrvay	t͡sa.ˈkṛ.vaj	\N	adv.	until then, in the meantime
5012	est	tsakrrvay	t͡sa.ˈkṛ.vaj	\N	adv.	sel ajal, niikaua
5012	hu	tsakrrvay	t͡sa.ˈkṛ.vaj	\N	adv.	addig, azalatt
5012	nl	tsakrrvay	t͡sa.ˈkṛ.vaj	\N	adv.	tot dan, ondertussen
5012	pl	tsakrrvay	t͡sa.ˈkṛ.vaj	\N	adv.	aż do tamtej chwili
5012	ru	tsakrrvay	t͡sa.ˈkṛ.vaj	\N	adv.	до того, как
5012	sv	tsakrrvay	t͡sa.ˈkṛ.vaj	\N	adv.	tills då, under tiden
5016	de	ohakx	o.ˈhak'	\N	adj.	hungrig
5016	eng	ohakx	o.ˈhak'	\N	adj.	hungry
5016	est	ohakx	o.ˈhak'	\N	adj.	näljane
5016	hu	ohakx	o.ˈhak'	\N	adj.	éhes
5016	nl	ohakx	o.ˈhak'	\N	adj.	hongerig
5016	pl	ohakx	o.ˈhak'	\N	adj.	głodny
5016	ru	ohakx	o.ˈhak'	\N	adj.	голодный
5016	sv	ohakx	o.ˈhak'	\N	adj.	hungrig
5020	de	tìohakx	tɪ.o.ˈhak'	\N	n.	Hunger
5020	eng	tìohakx	tɪ.o.ˈhak'	\N	n.	hunger
5020	est	tìohakx	tɪ.o.ˈhak'	\N	n.	nälg
5020	hu	tìohakx	tɪ.o.ˈhak'	\N	n.	éhség
5020	nl	tìohakx	tɪ.o.ˈhak'	\N	n.	honger
5020	pl	tìohakx	tɪ.o.ˈhak'	\N	n.	głód
5020	ru	tìohakx	tɪ.o.ˈhak'	\N	n.	голод
5020	sv	tìohakx	tɪ.o.ˈhak'	\N	n.	hunger
5028	de	tsyosyu	ˈt͡sjo.sju	\N	n.	Essen, Nahrung (aus Mehl)
5028	eng	tsyosyu	ˈt͡sjo.sju	\N	n.	food made from flour
5028	est	tsyosyu	ˈt͡sjo.sju	\N	n.	jahust tehtud toit
5028	hu	tsyosyu	ˈt͡sjo.sju	\N	n.	lisztből készült étel
5028	nl	tsyosyu	ˈt͡sjo.sju	\N	n.	eten gemaakt van meel
5028	pl	tsyosyu	ˈt͡sjo.sju	\N	n.	produkty mączne, żywność produkowana z mąki
5028	ru	tsyosyu	ˈt͡sjo.sju	\N	n.	приготовленная из муки еда
5028	sv	tsyosyu	ˈt͡sjo.sju	\N	n.	mat gjord av mjöl
5032	de	vey	vɛj	\N	n.	Essen, Nahrung (von tierischem Ursprung), Fleisch
5032	eng	vey	vɛj	\N	n.	food made from animal origin, flesh
5032	est	vey	vɛj	\N	n.	liha, loomalihast toit
5032	hu	vey	vɛj	\N	n.	állati eredetű táplálék (étel), hús
5032	nl	vey	vɛj	\N	n.	dierlijk voedsel, vlees
5032	pl	vey	vɛj	\N	n.	mięso, produkty mięsne
5032	ru	vey	vɛj	\N	n.	приготовленная из животного материала еда, мясо
5032	sv	vey	vɛj	\N	n.	mat ifrån djuriskt ursprung, kött
5036	de	trrpeve	tṛ.ˈpɛ.vɛ	\N	inter.	welcher Tag? (abgeleitet von trr Tag und pe Fragepartikel und ve Ordnungszahlmarker)
5036	eng	trrpeve	tṛ.ˈpɛ.vɛ	\N	inter.	which day (derived from trr day and pe interrogative marker and ve ordinal number marker)
5036	est	trrpeve	tṛ.ˈpɛ.vɛ	\N	inter.	mis päeval? (tuletatud sõnast päev ja liidetest pe küsisõna märkija ja ve järgarvsõna märkija)
5036	hu	trrpeve	tṛ.ˈpɛ.vɛ	\N	inter.	Milyen nap?
5036	nl	trrpeve	tṛ.ˈpɛ.vɛ	\N	inter.	welke dag (afgeleid van trr dag en pe vvn. markeerder en ve telwoordmarkeerder)
5036	pl	trrpeve	tṛ.ˈpɛ.vɛ	\N	inter.	którego dnia (utworzone od trr dzień, pe przyrostek tworzący pytajnik oraz ve przyrostek tworzący liczebniki porządkowe)
5036	ru	trrpeve	tṛ.ˈpɛ.vɛ	\N	inter.	какой день недели
5036	sv	trrpeve	tṛ.ˈpɛ.vɛ	\N	inter.	vilken dag (härstammar ifrån trr dag och pe frågemarkör och ve ordningsnummersmarkör)
5056	de	pxiswawam	p'i.swaw.ˈam	\N	adv.	gerade eben
5056	eng	pxiswawam	p'i.swaw.ˈam	\N	adv.	just a moment ago
5056	est	pxiswawam	p'i.swaw.ˈam	\N	adv.	just hetk tagasi
5056	hu	pxiswawam	p'i.swaw.ˈam	\N	adv.	egy pillanattal ezelőtt
5056	nl	pxiswawam	p'i.swaw.ˈam	\N	adv.	een moment geleden, nu net
5056	pl	pxiswawam	p'i.swaw.ˈam	\N	adv.	przed chwilą
5056	ru	pxiswawam	p'i.swaw.ˈam	\N	adv.	только что
5056	sv	pxiswawam	p'i.swaw.ˈam	\N	adv.	bara ett ögonblick sedan
5060	de	pxiset	p'i.ˈsɛt̚	\N	adv.	jetzt gerade
5060	eng	pxiset	p'i.ˈsɛt̚	\N	adv.	right now
5060	est	pxiset	p'i.ˈsɛt̚	\N	adv.	nüüd kohe
5060	hu	pxiset	p'i.ˈsɛt̚	\N	adv.	éppen most, ebben a pillanatban
5060	nl	pxiset	p'i.ˈsɛt̚	\N	adv.	nu meteen, onmiddellijk
5060	pl	pxiset	p'i.ˈsɛt̚	\N	adv.	dokładnie teraz
5060	ru	pxiset	p'i.ˈsɛt̚	\N	adv.	в настоящий момент, прямо сейчас
5060	sv	pxiset	p'i.ˈsɛt̚	\N	adv.	just nu
5064	de	pxiswaway	p'i.swaw.ˈaj	\N	adv.	jetzt gleich
5064	eng	pxiswaway	p'i.swaw.ˈaj	\N	adv.	in just a second from now
5064	est	pxiswaway	p'i.swaw.ˈaj	\N	adv.	kohe hetke pärast
5064	hu	pxiswaway	p'i.swaw.ˈaj	\N	adv.	egy pillanat múlva, azonnal
5064	nl	pxiswaway	p'i.swaw.ˈaj	\N	adv.	zo meteen, over een seconde
5064	pl	pxiswaway	p'i.swaw.ˈaj	\N	adv.	za chwilę
5064	ru	pxiswaway	p'i.swaw.ˈaj	\N	adv.	через мгновение
5064	sv	pxiswaway	p'i.swaw.ˈaj	\N	adv.	bara en sekund ifrån nu
5068	de	pxiye'rìn	p'i.ˈjɛʔ.ɾɪn	\N	adv.	gleich (nicht so bald wie pxiswaway)
5068	eng	pxiye'rìn	p'i.ˈjɛʔ.ɾɪn	\N	adv.	immediately (not as soon as pxiswaway)
5068	est	pxiye'rìn	p'i.ˈjɛʔ.ɾɪn	\N	adv.	otsekohe (mitte nii ruttu nagu pxisaway)
5068	hu	pxiye'rìn	p'i.ˈjɛʔ.ɾɪn	\N	adv.	mindjárt (nem olyan hamar, mint pxiswaway)
5068	nl	pxiye'rìn	p'i.ˈjɛʔ.ɾɪn	\N	adv.	direct (niet zo snel als pxiswaway)
5068	pl	pxiye'rìn	p'i.ˈjɛʔ.ɾɪn	\N	adv.	natychmiast (nie tak szybko jak pxiswaway)
5068	ru	pxiye'rìn	p'i.ˈjɛʔ.ɾɪn	\N	adv.	немедленно (но не так скоро, как pxiswaway)
5068	sv	pxiye'rìn	p'i.ˈjɛʔ.ɾɪn	\N	adv.	omedelbart (inte så snart som pxiswaway)
5072	de	pxisre	p'i.ˈsɾɛ	\N	adp.	direkt vor (zeitl.)
5072	eng	pxisre	p'i.ˈsɾɛ	\N	adp.	right before
5072	est	pxisre	p'i.ˈsɾɛ	\N	adp.	just enne
5072	hu	pxisre	p'i.ˈsɾɛ	\N	adp.	éppen előtte
5072	nl	pxisre	p'i.ˈsɾɛ	\N	adp.	vlak voor
5072	pl	pxisre	p'i.ˈsɾɛ	\N	adp.	tuż przed (o czasie)
5072	ru	pxisre	p'i.ˈsɾɛ	\N	adp.	непосредственно перед
5072	sv	pxisre	p'i.ˈsɾɛ	\N	adp.	precis innan
5076	de	pximaw	p'i.ˈmaw	\N	adp.	direkt nach (zeitl.)
5076	eng	pximaw	p'i.ˈmaw	\N	adp.	right after
5076	est	pximaw	p'i.ˈmaw	\N	adp.	kohe pärast
5076	hu	pximaw	p'i.ˈmaw	\N	adp.	rögtön, egyből utána
5076	nl	pximaw	p'i.ˈmaw	\N	adp.	meteen na
5076	pl	pximaw	p'i.ˈmaw	\N	adp.	tuż po
5076	ru	pximaw	p'i.ˈmaw	\N	adp.	непосредственно после
5076	sv	pximaw	p'i.ˈmaw	\N	adp.	precis efter
5080	de	sok	sok̚	\N	adj.	kürzlich, jüngst, in letzer Zeit
5080	eng	sok	sok̚	\N	adj.	recent
5080	est	sok	sok̚	\N	adj.	hiljutine
5080	hu	sok	sok̚	\N	adj.	friss, új keletű
5080	nl	sok	sok̚	\N	adj.	recent
5080	pl	sok	sok̚	\N	adj.	niedawny, świeży, ostatni
5080	ru	sok	sok̚	\N	adj.	недавний
5080	sv	sok	sok̚	\N	adj.	nylig, senaste
5084	de	'awlie	ʔaw.ˈli.ɛ	\N	adv.	einstmals
5084	eng	'awlie	ʔaw.ˈli.ɛ	\N	adv.	once (in the past)
5084	est	'awlie	ʔaw.ˈli.ɛ	\N	adv.	kunagi, ükskord (minevikus)
5084	hu	'awlie	ʔaw.ˈli.ɛ	\N	adv.	egyszer (a múltban)
5084	nl	'awlie	ʔaw.ˈli.ɛ	\N	adv.	eens (in het verleden)
5084	pl	'awlie	ʔaw.ˈli.ɛ	\N	adv.	kiedyś (o przeszłości)
5084	ru	'awlie	ʔaw.ˈli.ɛ	\N	adv.	однажды
5084	sv	'awlie	ʔaw.ˈli.ɛ	\N	adv.	en gång i tiden
5088	de	tìkxey	tɪ.ˈk'ɛj	\N	n.	Inkorrektheit, Fehlerhaftigkeit
5088	eng	tìkxey	tɪ.ˈk'ɛj	\N	n.	incorrectness, mistakeness
5088	est	tìkxey	tɪ.ˈk'ɛj	\N	n.	vigasus, ebakorrektsus
5088	hu	tìkxey	tɪ.ˈk'ɛj	\N	n.	tévedés, hiba
5088	nl	tìkxey	tɪ.ˈk'ɛj	\N	n.	incorrectheid, fout
5088	pl	tìkxey	tɪ.ˈk'ɛj	\N	n.	niepoprawność, błąd
5088	ru	tìkxey	tɪ.ˈk'ɛj	\N	n.	ошибочность, неправильность
5088	sv	tìkxey	tɪ.ˈk'ɛj	\N	n.	felaktighet
5092	de	tìkxey si	tɪ.ˈk'ɛj ˈs·i	tìkxey s<1><2><3>i	vin.	einen Fehler machen, vermasseln
5092	eng	tìkxey si	tɪ.ˈk'ɛj ˈs·i	tìkxey s<1><2><3>i	vin.	mess up, foul, do wrong
5092	est	tìkxey si	tɪ.ˈk'ɛj ˈs·i	tìkxey s<1><2><3>i	vin.	valesti tegema, ära rikkuma
5092	hu	tìkxey si	tɪ.ˈk'ɛj ˈs·i	tìkxey s<1><2><3>i	vin.	elront, hibát vét, rosszat tesz
5092	nl	tìkxey si	tɪ.ˈk'ɛj ˈs·i	tìkxey s<1><2><3>i	vin.	verkeerd doen, blunderen
5092	pl	tìkxey si	tɪ.ˈk'ɛj ˈs·i	tìkxey s<1><2><3>i	vin.	popełnić błąd, namieszać
5092	ru	tìkxey si	tɪ.ˈk'ɛj ˈs·i	tìkxey s<1><2><3>i	vin.	напутать, наделать ошибок
5092	sv	tìkxey si	tɪ.ˈk'ɛj ˈs·i	tìkxey s<1><2><3>i	vin.	göra fel, klanta sig
5100	de	tìyawr	tɪ.ˈjawɾ	\N	n.	Korrektheit, Richtigkeit
5100	eng	tìyawr	tɪ.ˈjawɾ	\N	n.	correctness
5100	est	tìyawr	tɪ.ˈjawɾ	\N	n.	õigsus, veatus
5100	hu	tìyawr	tɪ.ˈjawɾ	\N	n.	helyesség
5100	nl	tìyawr	tɪ.ˈjawɾ	\N	n.	correctheid
5100	pl	tìyawr	tɪ.ˈjawɾ	\N	n.	poprawność
5100	ru	tìyawr	tɪ.ˈjawɾ	\N	n.	верность, правильность
5100	sv	tìyawr	tɪ.ˈjawɾ	\N	n.	korrekthet
5108	de	tìketeng	tɪ.ˈkɛ.tɛŋ	\N	n.	Unterschied
5108	eng	tìketeng	tɪ.ˈkɛ.tɛŋ	\N	n.	difference
5108	est	tìketeng	tɪ.ˈkɛ.tɛŋ	\N	n.	erinevus, teistsugusus
5108	hu	tìketeng	tɪ.ˈkɛ.tɛŋ	\N	n.	különbség
5108	nl	tìketeng	tɪ.ˈkɛ.tɛŋ	\N	n.	verschil
5108	pl	tìketeng	tɪ.ˈkɛ.tɛŋ	\N	n.	różnica
5108	ru	tìketeng	tɪ.ˈkɛ.tɛŋ	\N	n.	различие, разница
5108	sv	tìketeng	tɪ.ˈkɛ.tɛŋ	\N	n.	skillnad
5112	de	fpomtokx	fpom.ˈtok'	\N	n.	(physische) Gesundheit
5112	eng	fpomtokx	fpom.ˈtok'	\N	n.	health (physical)
5112	est	fpomtokx	fpom.ˈtok'	\N	n.	tervis (füüsiline)
5112	hu	fpomtokx	fpom.ˈtok'	\N	n.	egészség (fizikai)
5112	nl	fpomtokx	fpom.ˈtok'	\N	n.	gezondheid (fysiek)
5112	pl	fpomtokx	fpom.ˈtok'	\N	n.	zdrowie
5112	ru	fpomtokx	fpom.ˈtok'	\N	n.	физическое здоровье
5112	sv	fpomtokx	fpom.ˈtok'	\N	n.	hälsa (fysisk)
5116	de	lefpomtokx	lɛ.fpom.ˈtok'	\N	adj.	(physisch) gesund
5116	eng	lefpomtokx	lɛ.fpom.ˈtok'	\N	adj.	healthy (physically) 
5116	est	lefpomtokx	lɛ.fpom.ˈtok'	\N	adj.	tervislik (füüsiliselt)
5116	hu	lefpomtokx	lɛ.fpom.ˈtok'	\N	adj.	egészséges (fizikailag)
5116	nl	lefpomtokx	lɛ.fpom.ˈtok'	\N	adj.	gezond (fysiek)
5116	pl	lefpomtokx	lɛ.fpom.ˈtok'	\N	adj.	zdrowy
5116	ru	lefpomtokx	lɛ.fpom.ˈtok'	\N	adj.	здоровый (физически)
5116	sv	lefpomtokx	lɛ.fpom.ˈtok'	\N	adj.	frisk, sund
5120	de	kelfpomtokx	kɛl.fpom.ˈtok'	\N	adj.	(physisch) ungesund
5120	eng	kelfpomtokx	kɛl.fpom.ˈtok'	\N	adj.	unhealthy (physically)
5120	est	kelfpomtokx	kɛl.fpom.ˈtok'	\N	adj.	ebatervislik (füüsiliselt)
5120	hu	kelfpomtokx	kɛl.fpom.ˈtok'	\N	adj.	egészségtelen (fizikailag)
5120	nl	kelfpomtokx	kɛl.fpom.ˈtok'	\N	adj.	ongezond (fysiek)
5120	pl	kelfpomtokx	kɛl.fpom.ˈtok'	\N	adj.	niezdrowy
5120	ru	kelfpomtokx	kɛl.fpom.ˈtok'	\N	adj.	нездоровый (физически)
5120	sv	kelfpomtokx	kɛl.fpom.ˈtok'	\N	adj.	ohälsosam
5124	de	keftxo	kɛ.ˈft'o	\N	adj., intj.	unglücklich, aufgebracht, 'Wie traurig!'
5124	eng	keftxo	kɛ.ˈft'o	\N	adj., intj.	unhappy, upset, 'How sad!'
5124	est	keftxo	kɛ.ˈft'o	\N	adj., intj.	õnnetu, 'Kui kurb!'
5124	hu	keftxo	kɛ.ˈft'o	\N	adj., intj.	boldogtalan, szomorú, 'Milyen szomorú!'
5124	nl	keftxo	kɛ.ˈft'o	\N	adj., intj.	ongelukkig, van streek, 'Wat erg!'
5124	pl	keftxo	kɛ.ˈft'o	\N	adj., intj.	nieszczęśliwy, przykry, 'Niedobrze!'
5124	ru	keftxo	kɛ.ˈft'o	\N	adj., intj.	грустный, печальный, «как жаль!»
5124	sv	keftxo	kɛ.ˈft'o	\N	adj., intj.	ledsen, inte glad, upprörd
5128	de	nìkeftxo	nɪ.kɛ.ˈft'o	\N	adv.	leider, unglücklicherweise
5128	eng	nìkeftxo	nɪ.kɛ.ˈft'o	\N	adv.	unfortunately, sadly
5128	est	nìkeftxo	nɪ.kɛ.ˈft'o	\N	adv.	kahjuks, õnnetuseks
5128	hu	nìkeftxo	nɪ.kɛ.ˈft'o	\N	adv.	szomorúan
5128	nl	nìkeftxo	nɪ.kɛ.ˈft'o	\N	adv.	helaas, jammer genoeg
5128	pl	nìkeftxo	nɪ.kɛ.ˈft'o	\N	adv.	nieszczęśliwie, przykro
5128	ru	nìkeftxo	nɪ.kɛ.ˈft'o	\N	adv.	грустно, печально
5128	sv	nìkeftxo	nɪ.kɛ.ˈft'o	\N	adv.	oturligt, tråkigt nog
5132	de	sraw	sɾaw	\N	adj.	schmerzhaft
5132	eng	sraw	sɾaw	\N	adj.	painful
5132	est	sraw	sɾaw	\N	adj.	valus
5132	hu	sraw	sɾaw	\N	adj.	fájdalmas
5132	nl	sraw	sɾaw	\N	adj.	pijnlijk
5132	pl	sraw	sɾaw	\N	adj.	bolesny
5132	ru	sraw	sɾaw	\N	adj.	болезненный, причиняющий боль
5132	sv	sraw	sɾaw	\N	adj.	smärtsam
5136	de	txampxì	t'am.ˈp'ɪ	\N	n.	Mehrheit, Großteil
5136	eng	txampxì	t'am.ˈp'ɪ	\N	n.	majority, most, large part
5136	est	txampxì	t'am.ˈp'ɪ	\N	n.	enamus, suur osa
5136	hu	txampxì	t'am.ˈp'ɪ	\N	n.	többség, legtöbb, nagyrészt
5136	nl	txampxì	t'am.ˈp'ɪ	\N	n.	meerderheid, grootste deel
5136	pl	txampxì	t'am.ˈp'ɪ	\N	n.	większość, spora część
5136	ru	txampxì	t'am.ˈp'ɪ	\N	n.	большинство, основная часть
5136	sv	txampxì	t'am.ˈp'ɪ	\N	n.	majoritet, mest, flest, större del
5140	de	vurvi	ˈvuɾ.vi	\N	n.	Zusammenfassung
5140	eng	vurvi	ˈvuɾ.vi	\N	n.	summary, synopsis
5140	est	vurvi	ˈvuɾ.vi	\N	n.	kokkuvõte
5140	hu	vurvi	ˈvuɾ.vi	\N	n.	összegzés, áttekintés
5140	nl	vurvi	ˈvuɾ.vi	\N	n.	samenvatting
5140	pl	vurvi	ˈvuɾ.vi	\N	n.	zarys, streszczenie
5140	ru	vurvi	ˈvuɾ.vi	\N	n.	краткое изложение, пересказ
5140	sv	vurvi	ˈvuɾ.vi	\N	n.	summering, sammanfattning
5144	de	sänumvi	sæ.ˈnum.vi	\N	n.	Lektion, Übung, Unterricht
5144	eng	sänumvi	sæ.ˈnum.vi	\N	n.	lesson
5144	est	sänumvi	sæ.ˈnum.vi	\N	n.	õppetund
5144	hu	sänumvi	sæ.ˈnum.vi	\N	n.	lecke, tanóra
5144	nl	sänumvi	sæ.ˈnum.vi	\N	n.	les
5144	pl	sänumvi	sæ.ˈnum.vi	\N	n.	lekcja
5144	ru	sänumvi	sæ.ˈnum.vi	\N	n.	урок
5144	sv	sänumvi	sæ.ˈnum.vi	\N	n.	lektion
5152	de	letam	lɛ.ˈtam	\N	adj.	genügend, ausreichend
5152	eng	letam	lɛ.ˈtam	\N	adj.	sufficient
5152	est	letam	lɛ.ˈtam	\N	adj.	piisav
5152	hu	letam	lɛ.ˈtam	\N	adj.	megfelelő
5152	nl	letam	lɛ.ˈtam	\N	adj.	genoeg
5152	pl	letam	lɛ.ˈtam	\N	adj.	wystarczający
5152	ru	letam	lɛ.ˈtam	\N	adj.	достаточный
5152	sv	letam	lɛ.ˈtam	\N	adj.	tillräcklig
5156	de	letsranten	lɛ.ˈt͡sɾan.tɛn	\N	adj.	wichtig
5156	eng	letsranten	lɛ.ˈt͡sɾan.tɛn	\N	adj.	important
5156	est	letsranten	lɛ.ˈt͡sɾan.tɛn	\N	adj.	tähtis
5156	hu	letsranten	lɛ.ˈt͡sɾan.tɛn	\N	adj.	fontos
5156	nl	letsranten	lɛ.ˈt͡sɾan.tɛn	\N	adj.	belangrijk
5156	pl	letsranten	lɛ.ˈt͡sɾan.tɛn	\N	adj.	istotny
5156	ru	letsranten	lɛ.ˈt͡sɾan.tɛn	\N	adj.	важный, значимый
5156	sv	letsranten	lɛ.ˈt͡sɾan.tɛn	\N	adj.	viktig
5160	de	nìswey	nɪ.ˈswɛj	\N	adv.	optimalerweise, bestens
5160	eng	nìswey	nɪ.ˈswɛj	\N	adv.	optimally, best
5160	est	nìswey	nɪ.ˈswɛj	\N	adv.	kõige paremini
5160	hu	nìswey	nɪ.ˈswɛj	\N	adv.	optimálisan, legjobban
5160	nl	nìswey	nɪ.ˈswɛj	\N	adv.	optimaal, best
5160	pl	nìswey	nɪ.ˈswɛj	\N	adv.	najlepiej, optymalnie
5160	ru	nìswey	nɪ.ˈswɛj	\N	adv.	оптимально, наилучшим образом
5160	sv	nìswey	nɪ.ˈswɛj	\N	adv.	bäst, optimalt
5164	de	nìpxi	nɪ.ˈp'i	\N	adv.	treffend, unmissverständlich
5164	eng	nìpxi	nɪ.ˈp'i	\N	adv.	especially, pointedly, unambiguously
5164	est	nìpxi	nɪ.ˈp'i	\N	adv.	ühemõtteliselt, suunatud just (kellelgi/millelegi)
5164	hu	nìpxi	nɪ.ˈp'i	\N	adv.	különösen, nyomatékkal, féélreérthetetlenül
5164	nl	nìpxi	nɪ.ˈp'i	\N	adv.	specifiek, precies
5164	pl	nìpxi	nɪ.ˈp'i	\N	adv.	dokładnie, jednoznacznie
5164	ru	nìpxi	nɪ.ˈp'i	\N	adv.	особенно, явным образом, направленно
5164	sv	nìpxi	nɪ.ˈp'i	\N	adv.	i synnerhet
5168	de	wok	wok̚	\N	adj.	laut
5168	eng	wok	wok̚	\N	adj.	loud
5168	est	wok	wok̚	\N	adj.	vali, häälekas
5168	hu	wok	wok̚	\N	adj.	hangos
5168	nl	wok	wok̚	\N	adj.	luid
5168	pl	wok	wok̚	\N	adj.	głośny
5168	ru	wok	wok̚	\N	adj.	громкий
5168	sv	wok	wok̚	\N	adj.	högljud
5172	de	spuwin	ˈspu.win	\N	adj.	alt, ehemalig
5172	eng	spuwin	ˈspu.win	\N	adj.	old, former
5172	est	spuwin	ˈspu.win	\N	adj.	vana, eelnev (elutu kohta)
5172	hu	spuwin	ˈspu.win	\N	adj.	régi , korábbi
5172	nl	spuwin	ˈspu.win	\N	adj.	oud, van voorheen
5172	pl	spuwin	ˈspu.win	\N	adj.	stary, dawny
5172	ru	spuwin	ˈspu.win	\N	adj.	старый, прежний
5172	sv	spuwin	ˈspu.win	\N	adj.	gammal (inte för folk), tidigare
5176	de	nì'eyng	nɪ.ˈʔɛjŋ	\N	adv.	als Antwort, in Erwiderung auf
5176	eng	nì'eyng	nɪ.ˈʔɛjŋ	\N	adv.	back, in response, in answer
5176	est	nì'eyng	nɪ.ˈʔɛjŋ	\N	adv.	tagasi (saabunud)
5176	hu	nì'eyng	nɪ.ˈʔɛjŋ	\N	adv.	vissza, válasz képpen
5176	nl	nì'eyng	nɪ.ˈʔɛjŋ	\N	adv.	terug, in antwoord op
5176	pl	nì'eyng	nɪ.ˈʔɛjŋ	\N	adv.	w odpowiedzi
5176	ru	nì'eyng	nɪ.ˈʔɛjŋ	\N	adv.	в ответ на
5176	sv	nì'eyng	nɪ.ˈʔɛjŋ	\N	adv.	tillbaka, som svar, i respons
5180	de	nìkanu	nɪ.ˈka.nu	\N	adv.	intelligent, auf intelligente Weise
5180	eng	nìkanu	nɪ.ˈka.nu	\N	adv.	intelligently, in a smart way
5180	est	nìkanu	nɪ.ˈka.nu	\N	adv.	targalt
5180	hu	nìkanu	nɪ.ˈka.nu	\N	adv.	intelligensen, okosan
5180	nl	nìkanu	nɪ.ˈka.nu	\N	adv.	intelligent, op een slimme manier
5180	pl	nìkanu	nɪ.ˈka.nu	\N	adv.	sprytnie, inteligentnie
5180	ru	nìkanu	nɪ.ˈka.nu	\N	adv.	разумно, поумному
5180	sv	nìkanu	nɪ.ˈka.nu	\N	adv.	intelligent, på ett smart sätt
5184	de	nìlaw	nɪ.ˈlaw	\N	adv.	klar, offensichtlich
5184	eng	nìlaw	nɪ.ˈlaw	\N	adv.	clearly
5184	est	nìlaw	nɪ.ˈlaw	\N	adv.	selgelt, kindlalt
5184	hu	nìlaw	nɪ.ˈlaw	\N	adv.	tisztán, világosan
5184	nl	nìlaw	nɪ.ˈlaw	\N	adv.	duidelijk
5184	pl	nìlaw	nɪ.ˈlaw	\N	adv.	jasno, wyraźnie
5184	ru	nìlaw	nɪ.ˈlaw	\N	adv.	явно, определенно, четко
5184	sv	nìlaw	nɪ.ˈlaw	\N	adv.	tydligt, klart
5188	de	tìsti	tɪ.ˈsti	\N	n.	Ärger, Zorn
5188	eng	tìsti	tɪ.ˈsti	\N	n.	anger
5188	est	tìsti	tɪ.ˈsti	\N	n.	viha
5188	hu	tìsti	tɪ.ˈsti	\N	n.	düh
5188	nl	tìsti	tɪ.ˈsti	\N	n.	woede
5188	pl	tìsti	tɪ.ˈsti	\N	n.	gniew
5188	ru	tìsti	tɪ.ˈsti	\N	n.	гнев, злоба
